account_id,english_name,dealer_code,year,month,monthly_value,yearly_value,Date 
8364D,Compensation - Other Supervisor,80475,2023,11,3975,29096,01-11-2023
8370D,Compensation - Other Supervisor,80475,2023,11,3975,26910,01-11-2023
8505D,Compensation - Other Supervisor,80475,2023,12,0,2186,01-12-2023
8505D,Compensation - Other Supervisor,80475,2023,12,0,0,01-12-2023
8505D,Compensation - Other Supervisor,80475,2023,12,0,0,01-12-2023
8505D,Compensation - Other Supervisor,80475,2023,12,0,0,01-12-2023
8642D,Compensation - Other Supervisor,80475,2023,12,1729,30825,01-12-2023
8650D,Compensation - Other Supervisor,80475,2023,12,1729,28639,01-12-2023
10000D,Compensation - Owner,80475,2023,1,329,329,01-01-2023
10000D,Compensation - Owner,80475,2023,1,767,767,01-01-2023
10000D,Compensation - Owner,80475,2023,1,329,329,01-01-2023
10000D,Compensation - Owner,80475,2023,1,0,0,01-01-2023
1130AD,Compensation - Owner,80475,2023,1,2192,2192,01-01-2023
1130D,Compensation - Owner,80475,2023,1,767,767,01-01-2023
15000BD,Compensation - Owner,80475,2023,2,767,1534,01-02-2023
15000D,Compensation - Owner,80475,2023,2,2192,4384,01-02-2023
16000BD,Compensation - Owner,80475,2023,2,0,0,01-02-2023
16000BD,Compensation - Owner,80475,2023,2,329,658,01-02-2023
16000BD,Compensation - Owner,80475,2023,2,767,1534,01-02-2023
16000BD,Compensation - Owner,80475,2023,2,329,658,01-02-2023
2320XD,Compensation - Owner,80475,2023,3,1534,3068,01-03-2023
24000UU,Compensation - Owner,80475,2023,3,4382,8766,01-03-2023
2570D,Compensation - Owner,80475,2023,3,0,0,01-03-2023
2570D,Compensation - Owner,80475,2023,3,657,1315,01-03-2023
2570D,Compensation - Owner,80475,2023,3,1534,3068,01-03-2023
2570D,Compensation - Owner,80475,2023,3,657,1315,01-03-2023
3520S,Compensation - Owner,80475,2023,4,658,1973,01-04-2023
3520S,Compensation - Owner,80475,2023,4,1535,4603,01-04-2023
3520S,Compensation - Owner,80475,2023,4,658,1973,01-04-2023
3520S,Compensation - Owner,80475,2023,4,0,0,01-04-2023
3703G,Compensation - Owner,80475,2023,4,4386,13152,01-04-2023
3703U,Compensation - Owner,80475,2023,4,1535,4603,01-04-2023
396HD,Compensation - Owner,80475,2023,5,987,2960,01-05-2023
396HD,Compensation - Owner,80475,2023,5,2302,6905,01-05-2023
396HD,Compensation - Owner,80475,2023,5,987,2960,01-05-2023
396HD,Compensation - Owner,80475,2023,5,0,0,01-05-2023
40000G,Compensation - Owner,80475,2023,5,6578,19730,01-05-2023
40000U,Compensation - Owner,80475,2023,5,2302,6905,01-05-2023
5000EP,Compensation - Owner,80475,2023,6,1534,8439,01-06-2023
5000S,Compensation - Owner,80475,2023,6,4382,24112,01-06-2023
50020ST,Compensation - Owner,80475,2023,6,0,0,01-06-2023
50020ST,Compensation - Owner,80475,2023,6,657,3617,01-06-2023
50021ST,Compensation - Owner,80475,2023,6,1534,8439,01-06-2023
50021ST,Compensation - Owner,80475,2023,6,657,3617,01-06-2023
5200S,Compensation - Owner,80475,2023,7,1535,9974,01-07-2023
520P,Compensation - Owner,80475,2023,7,4386,28498,01-07-2023
5261S,Compensation - Owner,80475,2023,7,0,0,01-07-2023
5261U,Compensation - Owner,80475,2023,7,658,4275,01-07-2023
5261U,Compensation - Owner,80475,2023,7,1535,9974,01-07-2023
5261U,Compensation - Owner,80475,2023,7,658,4275,01-07-2023
6026DZ,Compensation - Owner,80475,2023,8,1458,11432,01-08-2023
6028DZ,Compensation - Owner,80475,2023,8,4166,32664,01-08-2023
6058DZ,Compensation - Owner,80475,2023,8,0,0,01-08-2023
6058DZ,Compensation - Owner,80475,2023,8,625,4900,01-08-2023
6058DZ,Compensation - Owner,80475,2023,8,1458,11432,01-08-2023
6058DZ,Compensation - Owner,80475,2023,8,625,4900,01-08-2023
6149DZ,Compensation - Owner,80475,2023,9,1531,12963,01-09-2023
6151DZ,Compensation - Owner,80475,2023,9,4374,37038,01-09-2023
6460G,Compensation - Owner,80475,2023,9,0,0,01-09-2023
6460G,Compensation - Owner,80475,2023,9,656,5556,01-09-2023
6460G,Compensation - Owner,80475,2023,9,1531,12963,01-09-2023
6460G,Compensation - Owner,80475,2023,9,656,5556,01-09-2023
8143D,Compensation - Owner,80475,2023,10,658,6214,01-10-2023
8143D,Compensation - Owner,80475,2023,10,1534,14497,01-10-2023
8143D,Compensation - Owner,80475,2023,10,658,6214,01-10-2023
8143D,Compensation - Owner,80475,2023,10,0,0,01-10-2023
8165D,Compensation - Owner,80475,2023,10,4384,41422,01-10-2023
8171D,Compensation - Owner,80475,2023,10,1534,14497,01-10-2023
8342D,Compensation - Owner,80475,2023,11,657,6871,01-11-2023
8342D,Compensation - Owner,80475,2023,11,1535,16032,01-11-2023
8342D,Compensation - Owner,80475,2023,11,657,6871,01-11-2023
8342D,Compensation - Owner,80475,2023,11,0,0,01-11-2023
8364D,Compensation - Owner,80475,2023,11,4384,45806,01-11-2023
8370D,Compensation - Owner,80475,2023,11,1535,16032,01-11-2023
8505D,Compensation - Owner,80475,2023,12,329,7200,01-12-2023
8505D,Compensation - Owner,80475,2023,12,767,16799,01-12-2023
8505D,Compensation - Owner,80475,2023,12,329,7200,01-12-2023
8505D,Compensation - Owner,80475,2023,12,0,0,01-12-2023
8641D,Compensation - Owner,80475,2023,12,2192,47998,01-12-2023
8650D,Compensation - Owner,80475,2023,12,767,16799,01-12-2023
10000D,Compensation - Sales,80475,2023,1,22000,22000,01-01-2023
10000D,Compensation - Sales,80475,2023,1,18242,18242,01-01-2023
10000D,Compensation - Sales,80475,2023,1,3758,3758,01-01-2023
16000AD,Compensation - Sales,80475,2023,2,6825,10583,01-02-2023
16000AD,Compensation - Sales,80475,2023,2,13439,31681,01-02-2023
16000BD,Compensation - Sales,80475,2023,2,20264,42264,01-02-2023
2570D,Compensation - Sales,80475,2023,3,10771,21354,01-03-2023
2570D,Compensation - Sales,80475,2023,3,23118,54799,01-03-2023
2570D,Compensation - Sales,80475,2023,3,33889,76153,01-03-2023
3520S,Compensation - Sales,80475,2023,4,34059,110212,01-04-2023
3520S,Compensation - Sales,80475,2023,4,22088,76887,01-04-2023
3520S,Compensation - Sales,80475,2023,4,11971,33325,01-04-2023
396HD,Compensation - Sales,80475,2023,5,54851,165063,01-05-2023
396HD,Compensation - Sales,80475,2023,5,37325,114212,01-05-2023
396HD,Compensation - Sales,80475,2023,5,17526,50851,01-05-2023
50020ST,Compensation - Sales,80475,2023,6,7313,58164,01-06-2023
50020ST,Compensation - Sales,80475,2023,6,20386,134598,01-06-2023
50020ST,Compensation - Sales,80475,2023,6,27699,192762,01-06-2023
5261S,Compensation - Sales,80475,2023,7,25559,83723,01-07-2023
5261S,Compensation - Sales,80475,2023,7,40099,174697,01-07-2023
5261S,Compensation - Sales,80475,2023,7,65658,258420,01-07-2023
6053DZ,Compensation - Sales,80475,2023,8,15702,99425,01-08-2023
6053DZ,Compensation - Sales,80475,2023,8,31553,206250,01-08-2023
6053DZ,Compensation - Sales,80475,2023,8,47255,305675,01-08-2023
6460G,Compensation - Sales,80475,2023,9,23897,123322,01-09-2023
6460G,Compensation - Sales,80475,2023,9,31896,238146,01-09-2023
6460G,Compensation - Sales,80475,2023,9,55793,361468,01-09-2023
8143D,Compensation - Sales,80475,2023,10,25595,387063,01-10-2023
8143D,Compensation - Sales,80475,2023,10,18373,256519,01-10-2023
8143D,Compensation - Sales,80475,2023,10,7222,130544,01-10-2023
8342D,Compensation - Sales,80475,2023,11,32029,419092,01-11-2023
8342D,Compensation - Sales,80475,2023,11,18334,274853,01-11-2023
8342D,Compensation - Sales,80475,2023,11,13695,144239,01-11-2023
8505D,Compensation - Sales,80475,2023,12,42742,461834,01-12-2023
8505D,Compensation - Sales,80475,2023,12,24521,299374,01-12-2023
8505D,Compensation - Sales,80475,2023,12,18221,162460,01-12-2023
10011002D,Compensation - Service Contracts,80475,2023,1,0,0,01-01-2023
10011002D,Compensation - Service Contracts,80475,2023,1,0,0,01-01-2023
10011002D,Compensation - Service Contracts,80475,2023,1,0,0,01-01-2023
16000AD,Compensation - Service Contracts,80475,2023,2,0,0,01-02-2023
16000AD,Compensation - Service Contracts,80475,2023,2,0,0,01-02-2023
16000AD,Compensation - Service Contracts,80475,2023,2,0,0,01-02-2023
2570D,Compensation - Service Contracts,80475,2023,3,0,0,01-03-2023
2570D,Compensation - Service Contracts,80475,2023,3,0,0,01-03-2023
2570D,Compensation - Service Contracts,80475,2023,3,0,0,01-03-2023
3520S,Compensation - Service Contracts,80475,2023,4,0,0,01-04-2023
3520S,Compensation - Service Contracts,80475,2023,4,0,0,01-04-2023
3520S,Compensation - Service Contracts,80475,2023,4,0,0,01-04-2023
396HD,Compensation - Service Contracts,80475,2023,5,0,0,01-05-2023
396HU,Compensation - Service Contracts,80475,2023,5,0,0,01-05-2023
396HU,Compensation - Service Contracts,80475,2023,5,0,0,01-05-2023
50020ST,Compensation - Service Contracts,80475,2023,6,0,0,01-06-2023
50020ST,Compensation - Service Contracts,80475,2023,6,0,0,01-06-2023
50020ST,Compensation - Service Contracts,80475,2023,6,0,0,01-06-2023
5261S,Compensation - Service Contracts,80475,2023,7,0,0,01-07-2023
5261S,Compensation - Service Contracts,80475,2023,7,0,0,01-07-2023
5261S,Compensation - Service Contracts,80475,2023,7,0,0,01-07-2023
6053DZ,Compensation - Service Contracts,80475,2023,8,0,0,01-08-2023
6053DZ,Compensation - Service Contracts,80475,2023,8,0,0,01-08-2023
6053DZ,Compensation - Service Contracts,80475,2023,8,0,0,01-08-2023
6460G,Compensation - Service Contracts,80475,2023,9,0,0,01-09-2023
6460G,Compensation - Service Contracts,80475,2023,9,0,0,01-09-2023
6460G,Compensation - Service Contracts,80475,2023,9,0,0,01-09-2023
8143D,Compensation - Service Contracts,80475,2023,10,0,0,01-10-2023
8143D,Compensation - Service Contracts,80475,2023,10,0,0,01-10-2023
8143D,Compensation - Service Contracts,80475,2023,10,0,0,01-10-2023
8342D,Compensation - Service Contracts,80475,2023,11,0,0,01-11-2023
8342D,Compensation - Service Contracts,80475,2023,11,0,0,01-11-2023
8342D,Compensation - Service Contracts,80475,2023,11,0,0,01-11-2023
8505D,Compensation - Service Contracts,80475,2023,12,0,0,01-12-2023
8505D,Compensation - Service Contracts,80475,2023,12,0,0,01-12-2023
8505D,Compensation - Service Contracts,80475,2023,12,0,0,01-12-2023
10011002D,Compensation - Supervisors,80475,2023,1,0,0,01-01-2023
10011002D,Compensation - Supervisors,80475,2023,1,8541,8541,01-01-2023
10011002D,Compensation - Supervisors,80475,2023,1,2865,2865,01-01-2023
10011002D,Compensation - Supervisors,80475,2023,1,1942,1942,01-01-2023
1130AD,Compensation - Supervisors,80475,2023,1,23287,23287,01-01-2023
1130D,Compensation - Supervisors,80475,2023,1,9939,9939,01-01-2023
15000BD,Compensation - Supervisors,80475,2023,2,7633,17572,01-02-2023
15000D,Compensation - Supervisors,80475,2023,2,20169,43456,01-02-2023
16000AD,Compensation - Supervisors,80475,2023,2,2077,4019,01-02-2023
16000AD,Compensation - Supervisors,80475,2023,2,3133,5998,01-02-2023
16000AD,Compensation - Supervisors,80475,2023,2,7326,15867,01-02-2023
16000AD,Compensation - Supervisors,80475,2023,2,0,0,01-02-2023
2320XD,Compensation - Supervisors,80475,2023,3,10013,27585,01-03-2023
24000UU,Compensation - Supervisors,80475,2023,3,30562,74018,01-03-2023
2570D,Compensation - Supervisors,80475,2023,3,8611,12630,01-03-2023
2570D,Compensation - Supervisors,80475,2023,3,7845,13843,01-03-2023
2570D,Compensation - Supervisors,80475,2023,3,4093,19960,01-03-2023
2570D,Compensation - Supervisors,80475,2023,3,0,0,01-03-2023
3520S,Compensation - Supervisors,80475,2023,4,0,0,01-04-2023
3520S,Compensation - Supervisors,80475,2023,4,6594,26554,01-04-2023
3520S,Compensation - Supervisors,80475,2023,4,5171,19014,01-04-2023
3520S,Compensation - Supervisors,80475,2023,4,6856,19486,01-04-2023
3703G,Compensation - Supervisors,80475,2023,4,29988,104006,01-04-2023
3703U,Compensation - Supervisors,80475,2023,4,11367,38952,01-04-2023
396HU,Compensation - Supervisors,80475,2023,5,0,0,01-05-2023
396HU,Compensation - Supervisors,80475,2023,5,8820,35374,01-05-2023
396HU,Compensation - Supervisors,80475,2023,5,5171,24185,01-05-2023
396HU,Compensation - Supervisors,80475,2023,5,6875,26361,01-05-2023
40000G,Compensation - Supervisors,80475,2023,5,40562,144568,01-05-2023
40000U,Compensation - Supervisors,80475,2023,5,19696,58648,01-05-2023
5000EP,Compensation - Supervisors,80475,2023,6,14866,73514,01-06-2023
5000S,Compensation - Supervisors,80475,2023,6,29763,174331,01-06-2023
50020ST,Compensation - Supervisors,80475,2023,6,4128,30489,01-06-2023
50020ST,Compensation - Supervisors,80475,2023,6,2989,27174,01-06-2023
50020ST,Compensation - Supervisors,80475,2023,6,7780,43154,01-06-2023
50020ST,Compensation - Supervisors,80475,2023,6,0,0,01-06-2023
5200S,Compensation - Supervisors,80475,2023,7,15543,89057,01-07-2023
520P,Compensation - Supervisors,80475,2023,7,39435,213766,01-07-2023
5261S,Compensation - Supervisors,80475,2023,7,11489,41978,01-07-2023
5261S,Compensation - Supervisors,80475,2023,7,5781,32955,01-07-2023
5261S,Compensation - Supervisors,80475,2023,7,6622,49776,01-07-2023
5261S,Compensation - Supervisors,80475,2023,7,0,0,01-07-2023
6026DZ,Compensation - Supervisors,80475,2023,8,12253,101310,01-08-2023
6028DZ,Compensation - Supervisors,80475,2023,8,29236,243002,01-08-2023
6053DZ,Compensation - Supervisors,80475,2023,8,7408,49386,01-08-2023
6053DZ,Compensation - Supervisors,80475,2023,8,4035,36990,01-08-2023
6053DZ,Compensation - Supervisors,80475,2023,8,5540,55316,01-08-2023
6053DZ,Compensation - Supervisors,80475,2023,8,0,0,01-08-2023
6149DZ,Compensation - Supervisors,80475,2023,9,13181,114491,01-09-2023
6151DZ,Compensation - Supervisors,80475,2023,9,31267,274269,01-09-2023
6460G,Compensation - Supervisors,80475,2023,9,7783,57169,01-09-2023
6460G,Compensation - Supervisors,80475,2023,9,4515,41505,01-09-2023
6460G,Compensation - Supervisors,80475,2023,9,5788,61104,01-09-2023
6460G,Compensation - Supervisors,80475,2023,9,0,0,01-09-2023
8143D,Compensation - Supervisors,80475,2023,10,0,0,01-10-2023
8143D,Compensation - Supervisors,80475,2023,10,4130,65234,01-10-2023
8143D,Compensation - Supervisors,80475,2023,10,2865,44370,01-10-2023
8143D,Compensation - Supervisors,80475,2023,10,4711,61880,01-10-2023
8165D,Compensation - Supervisors,80475,2023,10,22073,296342,01-10-2023
8171D,Compensation - Supervisors,80475,2023,10,10367,124858,01-10-2023
8342D,Compensation - Supervisors,80475,2023,11,0,0,01-11-2023
8342D,Compensation - Supervisors,80475,2023,11,5488,70722,01-11-2023
8342D,Compensation - Supervisors,80475,2023,11,3813,48183,01-11-2023
8342D,Compensation - Supervisors,80475,2023,11,5011,66891,01-11-2023
8364D,Compensation - Supervisors,80475,2023,11,26367,322709,01-11-2023
8370D,Compensation - Supervisors,80475,2023,11,12055,136913,01-11-2023
8505D,Compensation - Supervisors,80475,2023,12,0,0,01-12-2023
8505D,Compensation - Supervisors,80475,2023,12,2400,73122,01-12-2023
8505D,Compensation - Supervisors,80475,2023,12,5077,53260,01-12-2023
8505D,Compensation - Supervisors,80475,2023,12,12566,79457,01-12-2023
8641D,Compensation - Supervisors,80475,2023,12,27524,350233,01-12-2023
8650D,Compensation - Supervisors,80475,2023,12,7481,144394,01-12-2023
10011002D,Contracts in Transit,80475,2023,1,298742,298742,01-01-2023
16000AD,Contracts in Transit,80475,2023,2,177844,476586,01-02-2023
2570D,Contracts in Transit,80475,2023,3,444546,921132,01-03-2023
3520S,Contracts in Transit,80475,2023,4,328113,1249245,01-04-2023
396HU,Contracts in Transit,80475,2023,5,274678,1523923,01-05-2023
50020ST,Contracts in Transit,80475,2023,6,167763,1691686,01-06-2023
5261S,Contracts in Transit,80475,2023,7,479876,2171562,01-07-2023
6053DZ,Contracts in Transit,80475,2023,8,476123,2647685,01-08-2023
6460G,Contracts in Transit,80475,2023,9,354218,3001903,01-09-2023
8143D,Contracts in Transit,80475,2023,10,272558,3274461,01-10-2023
8342D,Contracts in Transit,80475,2023,11,281644,3556105,01-11-2023
8505D,Contracts in Transit,80475,2023,12,501875,4057980,01-12-2023
1140ED,CP Effective Rate,80475,2023,1,0,0,01-01-2023
1140FD,CP Effective Rate,80475,2023,1,311.77,311.77,01-01-2023
1140FD,CP Effective Rate,80475,2023,1,311.77,311.77,01-01-2023
1440D,CP Effective Rate,80475,2023,2,-175.68,136.09,01-02-2023
1440D,CP Effective Rate,80475,2023,2,-48.38,-48.38,01-02-2023
1450VV,CP Effective Rate,80475,2023,2,-127.3,184.47,01-02-2023
2240D,CP Effective Rate,80475,2023,3,4.4,140.49,01-03-2023
2241D,CP Effective Rate,80475,2023,3,-20.82,163.65,01-03-2023
2241D,CP Effective Rate,80475,2023,3,25.22,-23.16,01-03-2023
3506U,CP Effective Rate,80475,2023,4,-5.49,158.16,01-04-2023
3510S,CP Effective Rate,80475,2023,4,9.5,149.99,01-04-2023
3510S,CP Effective Rate,80475,2023,4,14.99,-8.17,01-04-2023
396FD,CP Effective Rate,80475,2023,5,-3.05,155.11,01-05-2023
396FD,CP Effective Rate,80475,2023,5,-0.78,-8.95,01-05-2023
42000T,CP Effective Rate,80475,2023,5,-3.83,146.16,01-05-2023
50007SD,CP Effective Rate,80475,2023,6,-4.06,142.1,01-06-2023
50007SD,CP Effective Rate,80475,2023,6,-2.05,153.06,01-06-2023
50024ST,CP Effective Rate,80475,2023,6,-2.01,-10.96,01-06-2023
5280U,CP Effective Rate,80475,2023,7,0.98,-9.98,01-07-2023
5280U,CP Effective Rate,80475,2023,7,-0.77,141.33,01-07-2023
5290G,CP Effective Rate,80475,2023,7,-1.75,151.31,01-07-2023
6018DZ,CP Effective Rate,80475,2023,8,-1.55,149.76,01-08-2023
6062DZ,CP Effective Rate,80475,2023,8,-0.91,140.42,01-08-2023
6062DZ,CP Effective Rate,80475,2023,8,0.64,-9.34,01-08-2023
6134DZ,CP Effective Rate,80475,2023,9,-139.01,1.41,01-09-2023
6135DZ,CP Effective Rate,80475,2023,9,-136.14,13.62,01-09-2023
8000D,CP Effective Rate,80475,2023,9,-2.87,-12.21,01-09-2023
8135D,CP Effective Rate,80475,2023,10,7.57,-4.64,01-10-2023
8185D,CP Effective Rate,80475,2023,10,-7.51,6.11,01-10-2023
8190D,CP Effective Rate,80475,2023,10,0.06,1.47,01-10-2023
8334D,CP Effective Rate,80475,2023,11,2.17,-2.47,01-11-2023
8395D,CP Effective Rate,80475,2023,11,-2.1,4.01,01-11-2023
8395D,CP Effective Rate,80475,2023,11,0.07,1.54,01-11-2023
8520D,CP Effective Rate,80475,2023,12,0.45,-2.02,01-12-2023
8701D,CP Effective Rate,80475,2023,12,-0.55,3.46,01-12-2023
8720D,CP Effective Rate,80475,2023,12,-0.1,1.44,01-12-2023
1140ED,CP Effective Rate as a % of Posted Rate,80475,2023,1,255.55,255.55,01-01-2023
1140FD,CP Effective Rate as a % of Posted Rate,80475,2023,1,0,0,01-01-2023
1140FD,CP Effective Rate as a % of Posted Rate,80475,2023,1,255.55,255.55,01-01-2023
1440TU,CP Effective Rate as a % of Posted Rate,80475,2023,2,-144,111.55,01-02-2023
1440TU,CP Effective Rate as a % of Posted Rate,80475,2023,2,-39.65,-39.65,01-02-2023
1450D,CP Effective Rate as a % of Posted Rate,80475,2023,2,-104.35,151.2,01-02-2023
2240D,CP Effective Rate as a % of Posted Rate,80475,2023,3,-9.75,101.8,01-03-2023
22421150D,CP Effective Rate as a % of Posted Rate,80475,2023,3,22.86,-16.79,01-03-2023
22500D,CP Effective Rate as a % of Posted Rate,80475,2023,3,-32.61,118.59,01-03-2023
3510G,CP Effective Rate as a % of Posted Rate,80475,2023,4,6.89,108.69,01-04-2023
3510G,CP Effective Rate as a % of Posted Rate,80475,2023,4,10.87,-5.92,01-04-2023
3510G,CP Effective Rate as a % of Posted Rate,80475,2023,4,-3.98,114.61,01-04-2023
396FD,CP Effective Rate as a % of Posted Rate,80475,2023,5,-0.57,-6.49,01-05-2023
396FU,CP Effective Rate as a % of Posted Rate,80475,2023,5,-2.21,112.4,01-05-2023
396FU,CP Effective Rate as a % of Posted Rate,80475,2023,5,-2.78,105.91,01-05-2023
50007SD,CP Effective Rate as a % of Posted Rate,80475,2023,6,-2.94,102.97,01-06-2023
50024ST,CP Effective Rate as a % of Posted Rate,80475,2023,6,-1.49,110.91,01-06-2023
50026ST,CP Effective Rate as a % of Posted Rate,80475,2023,6,-1.45,-7.94,01-06-2023
5041D,CP Effective Rate as a % of Posted Rate,80475,2023,7,-0.56,102.41,01-07-2023
5080D,CP Effective Rate as a % of Posted Rate,80475,2023,7,0.71,-7.23,01-07-2023
5280U,CP Effective Rate as a % of Posted Rate,80475,2023,7,-1.26,109.65,01-07-2023
6016DZ,CP Effective Rate as a % of Posted Rate,80475,2023,8,-0.66,101.75,01-08-2023
6061DZ,CP Effective Rate as a % of Posted Rate,80475,2023,8,0.46,-6.77,01-08-2023
6062DZ,CP Effective Rate as a % of Posted Rate,80475,2023,8,-1.13,108.52,01-08-2023
6136DZ,CP Effective Rate as a % of Posted Rate,80475,2023,9,-2.08,-8.85,01-09-2023
6137DZ,CP Effective Rate as a % of Posted Rate,80475,2023,9,-100.73,1.02,01-09-2023
8000D,CP Effective Rate as a % of Posted Rate,80475,2023,9,-98.65,9.87,01-09-2023
8135D,CP Effective Rate as a % of Posted Rate,80475,2023,10,-5.66,4.21,01-10-2023
8135D,CP Effective Rate as a % of Posted Rate,80475,2023,10,5.65,-3.2,01-10-2023
8190D,CP Effective Rate as a % of Posted Rate,80475,2023,10,-0.01,1.01,01-10-2023
8333D,CP Effective Rate as a % of Posted Rate,80475,2023,11,1.5,-1.7,01-11-2023
8394D,CP Effective Rate as a % of Posted Rate,80475,2023,11,-1.44,2.77,01-11-2023
8395D,CP Effective Rate as a % of Posted Rate,80475,2023,11,0.06,1.07,01-11-2023
8502D,CP Effective Rate as a % of Posted Rate,80475,2023,12,0.31,-1.39,01-12-2023
8502D,CP Effective Rate as a % of Posted Rate,80475,2023,12,-0.38,2.39,01-12-2023
8720D,CP Effective Rate as a % of Posted Rate,80475,2023,12,-0.08,0.99,01-12-2023
1140ED,CP Labour Sales per RO,80475,2023,1,174.23,174.23,01-01-2023
11750D,CP Labour Sales per RO,80475,2023,1,174.23,174.23,01-01-2023
11750D,CP Labour Sales per RO,80475,2023,1,0,0,01-01-2023
1440D,CP Labour Sales per RO,80475,2023,2,22.6,196.83,01-02-2023
1440D,CP Labour Sales per RO,80475,2023,2,25.06,25.06,01-02-2023
1450UU,CP Labour Sales per RO,80475,2023,2,47.66,221.89,01-02-2023
2241D,CP Labour Sales per RO,80475,2023,3,-5.93,215.96,01-03-2023
22421150D,CP Labour Sales per RO,80475,2023,3,7.35,204.18,01-03-2023
22500D,CP Labour Sales per RO,80475,2023,3,-13.28,11.78,01-03-2023
3506U,CP Labour Sales per RO,80475,2023,4,-3.19,200.99,01-04-2023
3510S,CP Labour Sales per RO,80475,2023,4,-16.74,-4.96,01-04-2023
3510S,CP Labour Sales per RO,80475,2023,4,-19.93,196.03,01-04-2023
396EU,CP Labour Sales per RO,80475,2023,5,-5.49,195.5,01-05-2023
396FD,CP Labour Sales per RO,80475,2023,5,-10.65,-15.61,01-05-2023
42000T,CP Labour Sales per RO,80475,2023,5,-16.15,179.88,01-05-2023
50005SD,CP Labour Sales per RO,80475,2023,6,25.93,10.32,01-06-2023
50024ST,CP Labour Sales per RO,80475,2023,6,1.67,197.17,01-06-2023
50025ST,CP Labour Sales per RO,80475,2023,6,27.61,207.49,01-06-2023
5080D,CP Labour Sales per RO,80475,2023,7,2.57,199.74,01-07-2023
5080G,CP Labour Sales per RO,80475,2023,7,9.85,217.34,01-07-2023
5290G,CP Labour Sales per RO,80475,2023,7,7.27,17.59,01-07-2023
6016DZ,CP Labour Sales per RO,80475,2023,8,4.26,204,01-08-2023
6018DZ,CP Labour Sales per RO,80475,2023,8,19.4,236.74,01-08-2023
6061DZ,CP Labour Sales per RO,80475,2023,8,15.15,32.74,01-08-2023
6137DZ,CP Labour Sales per RO,80475,2023,9,-40.97,195.77,01-09-2023
800001D,CP Labour Sales per RO,80475,2023,9,-0.81,203.19,01-09-2023
8000D,CP Labour Sales per RO,80475,2023,9,-40.16,-7.42,01-09-2023
8135D,CP Labour Sales per RO,80475,2023,10,6.58,209.77,01-10-2023
8184D,CP Labour Sales per RO,80475,2023,10,55.12,47.7,01-10-2023
8190D,CP Labour Sales per RO,80475,2023,10,61.7,257.47,01-10-2023
8334D,CP Labour Sales per RO,80475,2023,11,-15.57,241.9,01-11-2023
8334D,CP Labour Sales per RO,80475,2023,11,-20.61,27.09,01-11-2023
8334D,CP Labour Sales per RO,80475,2023,11,5.04,214.81,01-11-2023
8501D,CP Labour Sales per RO,80475,2023,12,23.11,50.2,01-12-2023
8635D,CP Labour Sales per RO,80475,2023,12,3.95,218.76,01-12-2023
8720D,CP Labour Sales per RO,80475,2023,12,27.06,268.96,01-12-2023
10011002D,CP Labour Sales per Technician,80475,2023,1,0,0,01-01-2023
1140DD,CP Labour Sales per Technician,80475,2023,1,8885.5,8885.5,01-01-2023
1140ED,CP Labour Sales per Technician,80475,2023,1,8885.5,8885.5,01-01-2023
1440CU,CP Labour Sales per Technician,80475,2023,2,1321.5,10207,01-02-2023
1440D,CP Labour Sales per Technician,80475,2023,2,660.75,660.75,01-02-2023
1440TU,CP Labour Sales per Technician,80475,2023,2,10207,19092.5,01-02-2023
2241D,CP Labour Sales per Technician,80475,2023,3,13065.5,32158,01-03-2023
2250D,CP Labour Sales per Technician,80475,2023,3,2858.5,13065.5,01-03-2023
2570D,CP Labour Sales per Technician,80475,2023,3,1685.42,2346.17,01-03-2023
3520S,CP Labour Sales per Technician,80475,2023,4,19799,51957,01-04-2023
3520S,CP Labour Sales per Technician,80475,2023,4,4463.58,6809.75,01-04-2023
3707S,CP Labour Sales per Technician,80475,2023,4,6733.5,19799,01-04-2023
396FD,CP Labour Sales per Technician,80475,2023,5,-4105.55,2704.2,01-05-2023
396FD,CP Labour Sales per Technician,80475,2023,5,16369.5,68326.5,01-05-2023
42000T,CP Labour Sales per Technician,80475,2023,5,-3429.5,16369.5,01-05-2023
50023ST,CP Labour Sales per Technician,80475,2023,6,-4646.5,11723,01-06-2023
50025ST,CP Labour Sales per Technician,80475,2023,6,-4322.78,-1618.58,01-06-2023
50025ST,CP Labour Sales per Technician,80475,2023,6,11723,80049.5,01-06-2023
5080S,CP Labour Sales per Technician,80475,2023,7,1208.5,12931.5,01-07-2023
5261S,CP Labour Sales per Technician,80475,2023,7,1267.08,-351.5,01-07-2023
5261S,CP Labour Sales per Technician,80475,2023,7,12931.5,92981,01-07-2023
6018DZ,CP Labour Sales per Technician,80475,2023,8,1391.5,14323,01-08-2023
6061DZ,CP Labour Sales per Technician,80475,2023,8,14323,107304,01-08-2023
6063DZ,CP Labour Sales per Technician,80475,2023,8,1261.5,910,01-08-2023
6138DZ,CP Labour Sales per Technician,80475,2023,9,-3066.5,11256.5,01-09-2023
800001D,CP Labour Sales per Technician,80475,2023,9,-2826.89,-1916.89,01-09-2023
8000D,CP Labour Sales per Technician,80475,2023,9,11256.5,118560.5,01-09-2023
8135D,CP Labour Sales per Technician,80475,2023,10,20726.5,139287,01-10-2023
8135D,CP Labour Sales per Technician,80475,2023,10,8714.69,6797.8,01-10-2023
8185D,CP Labour Sales per Technician,80475,2023,10,9470,20726.5,01-10-2023
